Source,Target,Type,id,label,timeset,weight
d370078fa6fe846b8a04dee63cbece1a2698a99e,922defdb7e97813b9b25c5598c96783fc5193425,Undirected,563,,,1.0
b4db3a3dda580c0ebd2a34389c9d5f4805bd6bc1,922defdb7e97813b9b25c5598c96783fc5193425,Undirected,564,,,1.0
31d4f825e1e1f0c63aa611c2c8e3b14741466ad4,922defdb7e97813b9b25c5598c96783fc5193425,Undirected,565,,,1.0
87cdb9176d71e411f32ba506dfb4790214033056,922defdb7e97813b9b25c5598c96783fc5193425,Undirected,566,,,1.0
375ccea25a1c287a704ded0f1fb22e5053ecbc00,922defdb7e97813b9b25c5598c96783fc5193425,Undirected,567,,,1.0
8b2e20cef96930ab56c363d08de270382aa5b0f7,922defdb7e97813b9b25c5598c96783fc5193425,Undirected,568,,,1.0
9eb0461e5eccdea0348a0ef130812d245507eda5,922defdb7e97813b9b25c5598c96783fc5193425,Undirected,569,,,1.0
b0d489884bff9a7ca96a1d7b3dd2d6b8b83085d4,922defdb7e97813b9b25c5598c96783fc5193425,Undirected,570,,,1.0
15d35affe71c225ad375c067350eb87a711eefc7,2fa3a59d9738cd958fab326ecd826872ee6c0c03,Undirected,571,,,1.0
e8439bc876901a440031775bedf928711ccdd9c3,fccac947d239f946174c9e7b46989466c1da02a4,Undirected,572,,,3.0
0bc255ca02d44a37cd80805e6c09a9b4c5d3e319,fccac947d239f946174c9e7b46989466c1da02a4,Undirected,573,,,1.0
15d35affe71c225ad375c067350eb87a711eefc7,fccac947d239f946174c9e7b46989466c1da02a4,Undirected,574,,,1.0
c1dc35c5f5ad6ebfbd7ecfde7f9e99856d5d4cce,fccac947d239f946174c9e7b46989466c1da02a4,Undirected,575,,,2.0
bcfc985260a228b9e7e48bea278bacb13e5e8bb7,fccac947d239f946174c9e7b46989466c1da02a4,Undirected,576,,,1.0
fa11f8b29c7f50eeeba7afa0a926ce604c382f3b,fccac947d239f946174c9e7b46989466c1da02a4,Undirected,577,,,1.0
244fedbf07fef76cd4bcbaeaf6f2dffd133a5095,fccac947d239f946174c9e7b46989466c1da02a4,Undirected,578,,,1.0
00debca7b189abe857a5574b2f7b8b1a07217f59,fccac947d239f946174c9e7b46989466c1da02a4,Undirected,579,,,1.0
ab34dbddc98ace70ab71847db86d34194771c5d3,d46b028eb31d63205f390f30ee5e86fb0ad70653,Undirected,580,,,1.0
15d35affe71c225ad375c067350eb87a711eefc7,d46b028eb31d63205f390f30ee5e86fb0ad70653,Undirected,581,,,1.0
f2755111fdbe71cafec227e401cd9f5ac7a7a140,d46b028eb31d63205f390f30ee5e86fb0ad70653,Undirected,582,,,1.0
1e8e2289ab42ce388885d85c9f8056b0269f6c15,d46b028eb31d63205f390f30ee5e86fb0ad70653,Undirected,583,,,1.0
e5050d25b277eee74837ffbb2f47da0c2c9c8ef7,d46b028eb31d63205f390f30ee5e86fb0ad70653,Undirected,584,,,1.0
fccac947d239f946174c9e7b46989466c1da02a4,d46b028eb31d63205f390f30ee5e86fb0ad70653,Undirected,585,,,1.0
d3569fe5624e7fa9ae485fd37b3d1a9311efcfdb,d46b028eb31d63205f390f30ee5e86fb0ad70653,Undirected,586,,,1.0
fa11f8b29c7f50eeeba7afa0a926ce604c382f3b,d46b028eb31d63205f390f30ee5e86fb0ad70653,Undirected,587,,,1.0
4990647d70bb5b52afc8fc5b528df0e7882fb674,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,588,,,1.0
eec9da9ae002ef2b7ad27de9fa63b6abf7c44562,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,589,,,1.0
f844e48dace970cd3214589a96216f3937490161,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,590,,,1.0
7cf9faf31822f30ece854f676addb2b4e77f125c,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,591,,,1.0
b849786c06adb071bbe8ea451f30863237991075,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,592,,,1.0
e5050d25b277eee74837ffbb2f47da0c2c9c8ef7,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,593,,,1.0
e235379cd70fa7605805b64194c74d8afb51e6cd,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,594,,,1.0
81fe13665016c5381de913ba5a421f2eb231f701,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,595,,,1.0
32e62b1e3c0856b35b1718fb3ae6e173f7994e56,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,596,,,2.0
55254a2cf3d5dd85a23d593ff08897ec86176b4c,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,597,,,1.0
8b53eba354c5427070671c536b6329152b6db865,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,598,,,1.0
b4ece770618142cfc458df64797145daac9b92e4,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,599,,,1.0
74abb16437a1b01de39e78d207a4b3143a97954a,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,600,,,1.0
09d7d3defb3bd6cc23c6b58322842728785770ee,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,601,,,1.0
db9a750ca4c9e74f6be6d1c5b75886e1c78013fa,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,602,,,1.0
00bee5be3e372d552041ba95b37a1750579ea706,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,603,,,1.0
ab34dbddc98ace70ab71847db86d34194771c5d3,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,604,,,1.0
87cdb9176d71e411f32ba506dfb4790214033056,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,605,,,1.0
7b13763cbd5b980bf7ed5ac0ebabcef7f87c4064,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,606,,,1.0
c8e78389a00d472d1097b42ad392bfed976bba9c,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,607,,,1.0
6dcab9b164386b68d9b6d9e614239748ca48e920,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,608,,,1.0
8643a2037b5690124ed2d453696e52066036fac4,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,609,,,1.0
d508d71ddd1003d8fe8764d49438c9f9143ae288,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,610,,,1.0
7f8d6ddb6c67a7ab64205ede43c66a9009dfa05c,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,611,,,1.0
bf7850404cd68e6579541e0ad8c34281af741d7e,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,612,,,1.0
db93625873af220da5ceae6e262305790e453e7b,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,613,,,1.0
26ce5b0756e989eeea847277de47e526d26aeaab,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,614,,,1.0
7c6c9d3df830551b50f33a75432ff9938b3d080f,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,615,,,1.0
03054271c591c691008e1e46b8fa26bb497e3d23,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,616,,,1.0
ca8ec576f480960a10b0d26846c122413dec8441,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,617,,,1.0
2d14e004774b901cc7a00829e90430289924620f,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,618,,,1.0
a54abb183da2f96df0bd2a6fc8d90aac81b4b6e4,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,619,,,1.0
2e255dee4da7d72a7536adc8d868e25fe625c078,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,620,,,1.0
029d0c90f065bc1632a8caf7b3d901daa4826b92,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,621,,,1.0
0e488330332915b02016c5967d7197c3709c5838,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,622,,,1.0
bb079469243dd5766658ca45067c01a88380e5c7,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,623,,,1.0
d46b028eb31d63205f390f30ee5e86fb0ad70653,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,624,,,1.0
8ee2e055517d0392b9b60959bcf26aadf985055e,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,625,,,1.0
5fb970db412b51c93d7a150b07739cfc836ad7ac,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,626,,,1.0
d1309c6e0eb5b4f8a8b1384e8f113a84f96fdd08,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,627,,,1.0
6e51cfeb72925fb3a38a242e883aa97555e27f5a,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,628,,,1.0
a49b73283d0abd9fe190a685320fee66afc000db,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,629,,,1.0
fb037ab8a36849bb4510a355ccfe8338acf18ae9,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,630,,,1.0
f1a677925401f28d26c8d06f8b43f3c15b519b6f,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,631,,,1.0
7bc6f08e106d81b56cd9ef4441abd50d69d9f891,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,632,,,1.0
1d2816b5ad526a8e0b7697e47d4cbc1fe27f9f47,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,633,,,1.0
a797417ef6bea9cd27ecb5a2fc4bc78c231c0cef,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,634,,,1.0
71c9d478e19cc7dec475f2496018fc76a40be0b0,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,635,,,1.0
8b2e20cef96930ab56c363d08de270382aa5b0f7,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,636,,,1.0
1cf46794afdfbb103f8d567778b0eec912b5ef4b,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,637,,,2.0
0cfd409e386986df7e4f35d9a1678fb8c57b0061,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,638,,,1.0
ef71ef1807a663375992c26b35df97d75e007f68,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,639,,,1.0
b927392ef55f01b386c3afc8d1669619272014d6,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,640,,,1.0
6f697dade29e528f13588cae5f0f27d6cbef2740,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,641,,,1.0
bc03fb25fc34e10aef26739d39584b6256c5d5b4,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,642,,,1.0
0b580b96c85eeadf0371f08af9a5efa61a4d8a67,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,643,,,1.0
c31841967abef266a60923efffb146501a0afa52,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,644,,,1.0
add3536b9d429dd5e2c4e2320e56ef4589e8edc2,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,645,,,1.0
bfbb6d19dd66615e4ec4e6d210c9506b091c9b59,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,646,,,1.0
2d4e995d371af72fc113607ac7a84aa17439a066,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,647,,,1.0
fa11f8b29c7f50eeeba7afa0a926ce604c382f3b,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,648,,,1.0
068106d939d80de6fced2d8aad3239f585ad28aa,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,649,,,1.0
e03e7477f190df934bec9868c9042dc3802481bc,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,650,,,1.0
3c556a91921b49d42804cd87f24e12dc2c8a73ec,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,651,,,1.0
f2755111fdbe71cafec227e401cd9f5ac7a7a140,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,652,,,1.0
7d1a69d42d9ed28aaf5ffb59e070c848ee05e568,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,653,,,1.0
922defdb7e97813b9b25c5598c96783fc5193425,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,654,,,1.0
3ca2369ef838e0f8f256171c585f8bb8d526ba0c,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,655,,,1.0
2368fded2e6a1c7aba5921cef85b0dfe27c2e21e,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,656,,,1.0
ca1335a51364b26656803d9135838012d8a83789,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,657,,,1.0
15d35affe71c225ad375c067350eb87a711eefc7,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,658,,,1.0
4c168f52b3d126d26cafe7010443a23ff4e3c41a,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,659,,,1.0
acca6eae12d8a6a1a07094c22643266484bb7ba7,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,660,,,1.0
138c703912f00fb3f269dd8d56ceb37cdbeab624,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,661,,,1.0
d95c214118f0937a079c6a083ba4bf3af1ca3408,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,662,,,1.0
00debca7b189abe857a5574b2f7b8b1a07217f59,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,663,,,1.0
0d18a126eedee22e7f303c7abb2a0b3d44fa7238,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,664,,,1.0
096a2b8e20a1c4b66320711e9ec9c5609e8044a3,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,665,,,1.0
3620477a433c8ce11f3be6cdbf262fd5cb63cde5,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,666,,,2.0
b22d3cbac2aa3cc301e3f1235101d31541bde96b,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,667,,,1.0
09e9860e62772851d2022e01bf6a10e45828d939,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,668,,,2.0
46ec0aad6c82d0dde9acad33b918a102833d5466,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,669,,,1.0
26f585e4737e809a3be456bd81cea3bfb66fdf35,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,670,,,1.0
b37ede8a86e347da68766fff236a29825319dc82,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,671,,,1.0
a2c2c5b6cd36d0786366b02785846c03531923ef,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,672,,,1.0
dddeac926e01329ccb6afa42545ca4fa264554c0,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,673,,,1.0
adcf26fc3b0e7a760f06fa50efa9bd4a12166cd6,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,674,,,1.0
d96eab80bdc8a73e0ec7ff583ec089f716b14fe5,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,675,,,1.0
190c7c5a1aef69840cd228d1d7184d34c94fd700,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,676,,,1.0
a0bf49865cbb2a4a4ed4a997fe7640975b06475a,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,677,,,1.0
078a35f88e43e078f9bf38caef4252b2f14ed8f3,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,678,,,1.0
d0f4002f0e393f8cd776f0ec4c1da64e86b97aba,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,679,,,1.0
fa662a7e5d31f9f0e8879ee2375da45d70aa1bb6,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,680,,,1.0
871cb74bb28717881d8c7141b446067f6df7a84f,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,681,,,1.0
5faecea2b64aa440b95b9cfb09a4792cd36e98bd,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,682,,,1.0
a01b87dcc8325c2e808a42b90e7e0d1ca8d16bcf,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,683,,,2.0
e4e018cea169188c7eba2d624bec201f1a312455,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,684,,,1.0
c22f1e82700d07300fb31f50cb6f79e2c959b883,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,685,,,1.0
3f449a831672c49a6c9f9fb4e3d64a88b1322ce5,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,686,,,1.0
0271b12c3ce1d2c7e226e08546024a16161169ae,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,687,,,1.0
6c79bdb09b959cd1f4e3d7f2d22166116014c97e,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,688,,,1.0
940cf95b40f9023e13ac1eb1fb274d9790c42b70,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,689,,,1.0
0234c33e2a0aa257a7627de66a5fcfd4e601c2f1,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,690,,,1.0
37f4bc31dbaf3aed035d03cb14aa70ed87ee21a6,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,691,,,1.0
fccac947d239f946174c9e7b46989466c1da02a4,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,692,,,2.0
464d2399fb0a61bb5cec8796a70698f39684f51c,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,693,,,1.0
29f5aec3a7395f0ad0495466cc73ef2140550041,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,694,,,1.0
e8439bc876901a440031775bedf928711ccdd9c3,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,695,,,2.0
f5e7f60ae1fb336fc02746b67af459fd8099835d,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,696,,,1.0
b0d489884bff9a7ca96a1d7b3dd2d6b8b83085d4,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,697,,,1.0
9f4306d939fc32f24555685c9f00246a7b336f39,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,698,,,1.0
24fbe21616c3410807854ba522bdfac46e0ca10b,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,699,,,2.0
c010afca6256db59ae5e7150b68d5c8902a2077c,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,700,,,1.0
fc1eefc21f2158940cd5a7f23eb1d6d266aee7c8,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,701,,,1.0
c1dc35c5f5ad6ebfbd7ecfde7f9e99856d5d4cce,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,702,,,2.0
42c10b586de365f8c51e14d79ccde7000299f816,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,703,,,1.0
627c6b506b112121242c1869ca101f2014417e08,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,704,,,1.0
a8b9e5adc923ab98b65ea44dfd6e8e781a522068,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,705,,,1.0
ae76d370819b72d1c9ff6129363af654be522c6d,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,706,,,1.0
6971b84e01c66a61b2a7e95d34a88f49bb37fa10,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,707,,,1.0
bcfc985260a228b9e7e48bea278bacb13e5e8bb7,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,708,,,1.0
9babe15dc9268527d5e35fcd73b7818a59b9577c,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,709,,,1.0
5f87b711ebfa628beb8c620f11678383b061fbcd,4e267def6707b488d38971e9f4297e74931d06b9,Undirected,710,,,1.0
0b580b96c85eeadf0371f08af9a5efa61a4d8a67,fccac947d239f946174c9e7b46989466c1da02a4,Undirected,711,,,1.0
7cf9faf31822f30ece854f676addb2b4e77f125c,fccac947d239f946174c9e7b46989466c1da02a4,Undirected,712,,,1.0
f551413ba60129f2a81cd6c0d0999c9f880b6789,6efe781c095aa16a875da3291825f0c3752a0b95,Undirected,713,,,2.0
2e66e3986e5d05e2a9d3677ae71ecd167bd62a67,6efe781c095aa16a875da3291825f0c3752a0b95,Undirected,714,,,2.0
77a6d79ab73bbdad5f2c6bec07fd37962403e71e,f066df1ac505493dcbd6ac49d8bffb13b4e49d4b,Undirected,715,,,1.0
f551413ba60129f2a81cd6c0d0999c9f880b6789,f066df1ac505493dcbd6ac49d8bffb13b4e49d4b,Undirected,716,,,1.0
32a0aca47c547c443961921049b3799892c6f003,f066df1ac505493dcbd6ac49d8bffb13b4e49d4b,Undirected,717,,,1.0
c488a0a400a2c9a14ab14504e8a558185dae2e70,f066df1ac505493dcbd6ac49d8bffb13b4e49d4b,Undirected,718,,,1.0
fceacc5d8f6a53be5fd08022f408c1241dcefb70,f066df1ac505493dcbd6ac49d8bffb13b4e49d4b,Undirected,719,,,1.0
d35d1883ee6621dfe44bae5cc342630d8112ede9,f066df1ac505493dcbd6ac49d8bffb13b4e49d4b,Undirected,720,,,1.0
ea117d963d4b4483cc167d83798e98944289111f,f066df1ac505493dcbd6ac49d8bffb13b4e49d4b,Undirected,721,,,2.0
211440c51bbfe28c4a44ac1ef580a9103a4c97bb,f066df1ac505493dcbd6ac49d8bffb13b4e49d4b,Undirected,722,,,1.0
d3ff861fc431f03658ce5260710891242dd98b6d,f066df1ac505493dcbd6ac49d8bffb13b4e49d4b,Undirected,723,,,1.0
8af59c8f62d12ce467c3477ac69991638a008c4c,f066df1ac505493dcbd6ac49d8bffb13b4e49d4b,Undirected,724,,,1.0
6e21f459c7f93a1a72cad26e04201cdc4ceacbb3,f066df1ac505493dcbd6ac49d8bffb13b4e49d4b,Undirected,725,,,1.0
5f0225c763df9a1d2403815d2815748aaa82f5fd,f066df1ac505493dcbd6ac49d8bffb13b4e49d4b,Undirected,726,,,1.0
48b6e5fbcc77529c4d2438a974bac521ae2c23a4,f066df1ac505493dcbd6ac49d8bffb13b4e49d4b,Undirected,727,,,1.0
6380e861660e4890bf582fef6177e18dd4ab5ff2,f066df1ac505493dcbd6ac49d8bffb13b4e49d4b,Undirected,728,,,1.0
0d9451e83e8af58b731185691e834badea773c24,f066df1ac505493dcbd6ac49d8bffb13b4e49d4b,Undirected,729,,,1.0
0561853e720d244e98d8fa207654201b92285fd7,f066df1ac505493dcbd6ac49d8bffb13b4e49d4b,Undirected,730,,,1.0
1ae8ab0d30c80cd9484c3b21e9e20e8713440197,f066df1ac505493dcbd6ac49d8bffb13b4e49d4b,Undirected,731,,,1.0
87b1dab4b13a16dc83e9345d732a555d490fa2b1,f066df1ac505493dcbd6ac49d8bffb13b4e49d4b,Undirected,732,,,1.0
04fa7a8f2337d11fee6b631ba9a721f7a555a009,f066df1ac505493dcbd6ac49d8bffb13b4e49d4b,Undirected,733,,,2.0
07c5f49b80a3d953472428b9433584dfcc639e82,f066df1ac505493dcbd6ac49d8bffb13b4e49d4b,Undirected,734,,,1.0
c6f08a163e16cdd140ea2bb50a518e6a67cbf93c,f066df1ac505493dcbd6ac49d8bffb13b4e49d4b,Undirected,735,,,1.0
185f378fb848b16d32c3688373ece53949896cf4,f066df1ac505493dcbd6ac49d8bffb13b4e49d4b,Undirected,736,,,1.0
7f0ef7e5d4dd3f06e568d5796c068fd416e0d57a,f066df1ac505493dcbd6ac49d8bffb13b4e49d4b,Undirected,737,,,1.0
c510727dec3768723af35b6ee827b6de0e7afc5f,f066df1ac505493dcbd6ac49d8bffb13b4e49d4b,Undirected,738,,,2.0
5966531c4bb46c1c303635eb60616691ae647f43,f066df1ac505493dcbd6ac49d8bffb13b4e49d4b,Undirected,739,,,1.0
864849dcef2aaacfacbaa2062ad904b4ba2ddb45,f066df1ac505493dcbd6ac49d8bffb13b4e49d4b,Undirected,740,,,1.0
b577893ef320225b9304bc92aacebd3063dcd405,f066df1ac505493dcbd6ac49d8bffb13b4e49d4b,Undirected,741,,,2.0
e5cbb3937e423cb6083be2c6917ae7ae9aa48302,f066df1ac505493dcbd6ac49d8bffb13b4e49d4b,Undirected,742,,,1.0
1b472118710d3e9745418b22a7ba0ffaa3a6e2a9,f551413ba60129f2a81cd6c0d0999c9f880b6789,Undirected,743,,,1.0
ea117d963d4b4483cc167d83798e98944289111f,f551413ba60129f2a81cd6c0d0999c9f880b6789,Undirected,744,,,4.0
8ddd315def1085ae27fd5fd3377e121079d368b1,f551413ba60129f2a81cd6c0d0999c9f880b6789,Undirected,745,,,1.0
a0b31d68a754ae54f6c2d5653a1729cac47e7c7e,f551413ba60129f2a81cd6c0d0999c9f880b6789,Undirected,746,,,4.0
1621f31e7fd96e30b443fd7741b77c02327977c3,f551413ba60129f2a81cd6c0d0999c9f880b6789,Undirected,747,,,1.0
8f97aa1031e7ee7126e83ef5ab00bd2c3afbc6ac,f551413ba60129f2a81cd6c0d0999c9f880b6789,Undirected,748,,,1.0
23344564503d3a7340c1ae55c34f711e5a63ba3c,f551413ba60129f2a81cd6c0d0999c9f880b6789,Undirected,749,,,1.0
2e66e3986e5d05e2a9d3677ae71ecd167bd62a67,f551413ba60129f2a81cd6c0d0999c9f880b6789,Undirected,750,,,3.0
c510727dec3768723af35b6ee827b6de0e7afc5f,f551413ba60129f2a81cd6c0d0999c9f880b6789,Undirected,751,,,2.0
e84b53fafe0a882c48bf30ee2a29e4654f98c9e0,f551413ba60129f2a81cd6c0d0999c9f880b6789,Undirected,752,,,1.0
a0b31d68a754ae54f6c2d5653a1729cac47e7c7e,082dcb2065edb658693aa997f14e8940dc63f4c7,Undirected,753,,,1.0
2e66e3986e5d05e2a9d3677ae71ecd167bd62a67,082dcb2065edb658693aa997f14e8940dc63f4c7,Undirected,754,,,2.0
709d50c09d2fdc9106abb5d800dac44b31f02d07,082dcb2065edb658693aa997f14e8940dc63f4c7,Undirected,755,,,1.0
f551413ba60129f2a81cd6c0d0999c9f880b6789,082dcb2065edb658693aa997f14e8940dc63f4c7,Undirected,756,,,2.0
e3fc354205625d0da4705123d2cd07651a7cfcb1,082dcb2065edb658693aa997f14e8940dc63f4c7,Undirected,757,,,1.0
1b472118710d3e9745418b22a7ba0ffaa3a6e2a9,0409bf55ff7a0dba721de89e3ff4089c44ad5cd0,Undirected,758,,,1.0
039657cbdd09e61c6f43f7c02e3d605e2d723f22,0409bf55ff7a0dba721de89e3ff4089c44ad5cd0,Undirected,759,,,1.0
e3b9dd2c96315d1fbae9e35d0d305e2e5af7121c,0409bf55ff7a0dba721de89e3ff4089c44ad5cd0,Undirected,760,,,2.0
2a24cab551ca571e96af2891a32d13baa6c6ba2b,0409bf55ff7a0dba721de89e3ff4089c44ad5cd0,Undirected,761,,,1.0
2f74652fc4c92a61c1d7a4923bddac9c22b322e5,0409bf55ff7a0dba721de89e3ff4089c44ad5cd0,Undirected,762,,,1.0
3ed8b8f134846de27b18ff37c5cabada3f8fbcec,0409bf55ff7a0dba721de89e3ff4089c44ad5cd0,Undirected,763,,,2.0
619d569a404339719ab89675a802b30e67bd26be,0409bf55ff7a0dba721de89e3ff4089c44ad5cd0,Undirected,764,,,1.0
1f9ed7e94027b7b6533369ae2d5aa3f0bd063a6f,0409bf55ff7a0dba721de89e3ff4089c44ad5cd0,Undirected,765,,,1.0
9438ef9d1369c57981d0ab82309c30e0720991e7,0409bf55ff7a0dba721de89e3ff4089c44ad5cd0,Undirected,766,,,1.0
864849dcef2aaacfacbaa2062ad904b4ba2ddb45,0409bf55ff7a0dba721de89e3ff4089c44ad5cd0,Undirected,767,,,2.0
104a1ffecf924da4e34f16d169364cca2627d61d,0409bf55ff7a0dba721de89e3ff4089c44ad5cd0,Undirected,768,,,1.0
d28ecfec4da551f0bda5c8bc9434ef6ef990dc41,0409bf55ff7a0dba721de89e3ff4089c44ad5cd0,Undirected,769,,,1.0
c49dbd5559405d2197c952d07aa8ea6db9567949,0409bf55ff7a0dba721de89e3ff4089c44ad5cd0,Undirected,770,,,2.0
eaaf723c6af6bda499def7e35b08b642b08396a3,0409bf55ff7a0dba721de89e3ff4089c44ad5cd0,Undirected,771,,,2.0
81a258ee4dc872d2b3ec0c0772e54d3034b72025,0409bf55ff7a0dba721de89e3ff4089c44ad5cd0,Undirected,772,,,2.0
478b1d6b383fcfa5ea6a110561671101bf42ea9e,0409bf55ff7a0dba721de89e3ff4089c44ad5cd0,Undirected,773,,,1.0
c161efe01eed812a8f03d4d4a728d1d9e19d2103,0409bf55ff7a0dba721de89e3ff4089c44ad5cd0,Undirected,774,,,1.0
